formula,element_1,element_2,composition_1,composition_2,melting_point,boiling_point,density,electronegativity,atomic_radius,electronegativity_difference,element_3,composition_3,alloy_type
Sc0.408Ni0.592,Sc,Ni,0.4081563466757817,0.5918436533242183,1752.0504851116518,3453.195633116848,5850.705458068334,1.68551400932832,1.4520390866689454,0.5499999999999998,,,binary
Pr0.304Mo0.696,Pr,Mo,0.3037780049108656,0.6962219950891344,2503.3482388709976,4263.4707023592855,8446.846857635057,1.8471086549418083,1.5715112019643462,1.0300000000000002,,,binary
Tm0.101Hg0.899,Tm,Hg,0.10135302257490358,0.8986469774250965,390.60486701077775,709.4238821217028,892.4076355511427,1.9239852330688225,1.5253382556437258,0.75,,,binary
La0.676Ho0.324,La,Ho,0.6755439993158764,0.3244560006841236,1204.597429719013,4187.24460230729,7030.187770533269,1.142179280088936,1.8851087998631753,0.1299999999999999,,,binary
Lu0.258Dy0.742,Lu,Dy,0.2576281032813875,0.7423718967186125,1621.148410552863,3120.492885306799,8783.55542469442,1.2328814051640693,1.75,0.050000000000000044,,,binary
Hg0.859Mn0.141,Hg,Mn,0.8590995887770515,0.1409004112229485,406.154367037976,923.4231717491568,1132.255733279539,1.9365948149496732,1.4859099588777052,0.44999999999999996,,,binary
W0.351Eu0.649,W,Eu,0.3511325160466877,0.6488674839533123,1903.8806333070986,3029.2729604494134,9882.455529757632,1.6073137186141575,1.6744337419766562,1.16,,,binary
Ni0.820Yb0.180,Ni,Yb,0.8200374680776731,0.17996253192232692,1242.8114433955704,2441.0832076096212,9647.347635002601,1.7642303491429152,1.421985012768931,0.8099999999999998,,,binary
Sc0.634Hf0.366,Sc,Hf,0.6335143232845837,0.3664856767154163,2407.722943227702,3659.3213802570917,7159.233980064337,1.338010859397075,1.5816757161642292,0.06000000000000005,,,binary
Ta0.658Pt0.342,Ta,Pt,0.6577667313555192,0.3422332686444808,2951.7887347179685,6764.571197812769,20203.729107276147,1.7669419495426948,1.4157766731355519,0.7799999999999998,,,binary
Ce0.253Cu0.747,Ce,Cu,0.253472074392118,0.7465279256078821,1267.8926670242072,2993.4930852156417,7012.397612996094,1.702291781974148,1.4767360371960592,0.7799999999999998,,,binary
Dy0.642Ir0.358,Dy,Ir,0.6418543562181863,0.3581456437818137,2101.1750198036575,3241.2939702701397,11666.159923672512,1.5709827309061775,1.6067417424872747,0.9800000000000002,,,binary
Nb0.555Eu0.445,Nb,Eu,0.5552842038926474,0.44471579610735257,1885.4397254455234,3198.468393093601,8287.206350534365,1.422113681557059,1.627886318442941,0.40000000000000013,,,binary
Pt0.767Ce0.233,Pt,Ce,0.7669801354432461,0.23301986455675394,1974.5589154230565,3986.4649615162484,20358.85544257314,2.009696957114165,1.466509932278377,1.1599999999999997,,,binary
Hf0.268Cd0.732,Hf,Cd,0.2681461479061136,0.7318538520938864,1115.4200036215723,1890.4426307640376,11407.3870280927,1.5854230023166156,1.55,0.3899999999999999,,,binary
Nd0.624Sm0.376,Nd,Sm,0.6237644989624573,0.37623550103754266,1385.9291707491416,2585.774700106418,6874.667778091174,1.1512870650311262,1.85,0.030000000000000027,,,binary
Ca0.454Mg0.546,Ca,Mg,0.453727839443846,0.546272160556154,921.6681667227168,1328.5730248784655,1805.768452238997,1.1693443697724077,1.636118351833154,0.31000000000000005,,,binary
Tc0.479Sc0.521,Tc,Sc,0.478548948727461,0.521451051272539,2511.441289477747,3259.7001067156475,7457.291813997591,1.618416432312829,1.4803627628181348,0.5399999999999998,,,binary
Lu0.627Zr0.373,Lu,Zr,0.6270805959987374,0.37291940400126256,1870.5284085026813,3853.218249561553,8089.7682818229805,1.2923751642400758,1.6754161191997474,0.06000000000000005,,,binary
Cd0.631Sc0.369,Cd,Sc,0.631083069043999,0.368916930956001,953.9980664025055,1809.814740717189,6014.975197987791,1.5682574127845197,1.5684458465478002,0.32999999999999985,,,binary
Eu0.175W0.825,Eu,W,0.17470976006045014,0.8252902399395499,3329.1207843315137,5098.525727355184,16401.51033661798,2.157336678329878,1.4373548800302252,1.16,,,binary
Rh0.348Ho0.652,Rh,Ho,0.34833557143593225,0.6516644285640678,1735.9395770806238,3140.410800736347,10828.70697805082,1.5957523500077289,1.6106657714256272,1.0499999999999998,,,binary
Mo0.120Zn0.880,Mo,Zn,0.11954031018146108,0.880459689818539,1003.9565231900948,1467.1617903303877,7590.008343431298,1.7109655581925454,1.3619540310181462,0.5100000000000002,,,binary
Rh0.589Sr0.411,Rh,Sr,0.5890191784485441,0.4109808215514559,1880.5958280511547,2513.674783228289,8871.360744743788,1.7333955073365634,1.6171375340084464,1.3299999999999998,,,binary
Mn0.432Ca0.568,Mn,Ca,0.4315528087981755,0.5684471912018245,1203.912117000282,2120.4684042823437,3791.4905721757737,1.2373540448389966,1.62737887648073,0.55,,,binary
Gd0.256Pr0.744,Gd,Pr,0.2555481893917675,0.7444518106082325,1068.9233745364531,2974.548363899196,6995.724190861377,1.1478883732574237,1.8372225905304116,0.07000000000000006,,,binary
Er0.496Ir0.504,Er,Ir,0.4955017352083496,0.5044982647916504,2333.794337890462,3572.800158892443,16935.686432810184,1.7243183341999844,1.5482006940833397,0.9600000000000002,,,binary
Rh0.625Zn0.375,Rh,Zn,0.6248464088894272,0.3751535911105728,1382.2221283223762,2902.7627964454264,9191.461629978836,2.043653237600339,1.35,0.6299999999999999,,,binary
Al0.723Co0.277,Al,Co,0.72273632541386,0.27726367458614,1088.9254089108213,2918.8934789976997,4038.8151235879745,1.684861192138258,1.2777263674586141,0.2699999999999998,,,binary
Ru0.743Nb0.257,Ru,Nb,0.7432878849385144,0.2567121150614856,2542.0445051132915,5035.91496265429,10737.154870321305,2.0459727309631086,1.338506817259223,0.6000000000000001,,,binary
Er0.472Y0.528,Er,Y,0.4716399076594018,0.5283600923405982,1950.8741744086672,3005.4970537229497,6990.4355631076605,1.229432798153188,1.77641800461703,0.020000000000000018,,,binary
Ce0.834Rh0.166,Ce,Rh,0.8339760115643522,0.1660239884356478,1444.0198293949557,2776.9227879198415,7036.200782901793,1.3125878265853514,1.766988005782176,1.1599999999999997,,,binary
Ni0.207Ca0.793,Ni,Ca,0.2066712844456231,0.7933287155543769,1313.3439373193921,2010.6615854551155,3184.6546033382015,1.188070868845517,1.7069979219994695,0.9099999999999999,,,binary
Ca0.525Dy0.475,Ca,Dy,0.524905508684471,0.47509449131552905,1299.8713622944247,2291.196441004532,4800.226188203945,1.1045207880894163,1.7762452754342237,0.21999999999999997,,,binary
Ce0.354Sm0.646,Ce,Sm,0.35383836597227813,0.6461616340277219,1392.6076510456114,2693.760817183757,7358.358632605011,1.1523080817013862,1.85,0.04999999999999982,,,binary
Mg0.752Eu0.248,Mg,Eu,0.7520052058653471,0.24799479413465286,926.8331169503618,1399.6286264103737,2494.6815093269443,1.2827205726451882,1.5867981779471285,0.1100000000000001,,,binary
Sc0.764Hg0.236,Sc,Hg,0.7644553357771321,0.2355446642228679,1498.7914432092598,2414.361913840773,2348.0228780500015,1.5107485851026354,1.5764455335777134,0.6399999999999999,,,binary
Ce0.818Mg0.182,Ce,Mg,0.8177664825866098,0.18223351741339022,1257.7449352504855,3499.7736972580014,5598.099801298848,1.1546243683085442,1.7862182689053134,0.18999999999999995,,,binary
Lu0.460Sr0.540,Lu,Sr,0.4600558057975265,0.5399441942024735,1627.0310178034797,2478.8532896745023,4735.295508476497,1.0972178578552085,1.8849860485506182,0.32000000000000006,,,binary
Rh0.322Gd0.678,Rh,Gd,0.32184908250459243,0.6781509174954076,1613.9096736552115,2980.348834418541,9035.895882992943,1.5475970091049598,1.6551679128729335,1.0799999999999998,,,binary
Y0.601Ba0.399,Y,Ba,0.601398749585425,0.39860125041457495,1483.2444743758072,3531.7142735855055,4222.211344558711,1.0884615873631902,1.9395104376451013,0.32999999999999996,,,binary
Ag0.162Mg0.838,Ag,Mg,0.16198668309178865,0.8380133169082113,952.1984450080663,1664.1003100381229,2457.93783356719,1.410431743516909,1.5161986683091788,0.6199999999999999,,,binary
Cd0.317Rh0.683,Cd,Rh,0.3173720856657477,0.6826279143342523,1756.0501662883337,3272.980001679056,9581.465758724993,2.0927504694572088,1.4134744171331497,0.5899999999999999,,,binary
Ta0.164La0.836,Ta,La,0.16446212612613476,0.8355378738738652,1713.7723911339244,4207.717076029799,7546.5328113538335,1.165784850450454,1.8677689369369326,0.3999999999999999,,,binary
Zn0.406Ru0.594,Zn,Ru,0.40642823394507055,0.5935717660549295,1944.699974232351,3809.992751295175,10430.691045186102,1.9764644713302113,1.3203214116972535,0.5500000000000003,,,binary
Zn0.271Tm0.729,Zn,Tm,0.27116230168478994,0.7288376983152101,1550.4078300298681,1851.053541100241,7987.71530247782,1.3584649206739159,1.641535079326084,0.3999999999999999,,,binary
Au0.534W0.466,Au,W,0.5340889124031323,0.4659110875968677,2638.047343200052,4010.973366662814,19414.66056593649,2.4561360042325635,1.35,0.18000000000000016,,,binary
Au0.265Cr0.735,Au,Cr,0.2654675116115282,0.7345324883884718,1862.8544377108594,3136.4754916232514,10714.028646123526,1.8936114102181447,1.3867266244194236,0.8800000000000001,,,binary
Au0.824Ir0.176,Au,Ir,0.8238707826721415,0.17612921732785847,1748.5726409467964,3232.169912782631,19353.250744453693,2.480116066108528,1.35,0.33999999999999986,,,binary
Nd0.116Er0.884,Nd,Er,0.1156255653901817,0.8843744346098183,1572.9509583490333,3027.080795682644,9136.167538750964,1.228437443460982,1.7615625565390183,0.10000000000000009,,,binary
Pr0.482Ir0.518,Pr,Ir,0.4815837860458856,0.5184162139541144,2153.221273386862,3769.9862975825026,16239.02122813748,1.6847053489309025,1.590791893022943,1.0700000000000003,,,binary
Re0.703Hf0.297,Re,Hf,0.7027801000475087,0.2972198999524913,3606.2660518085254,5804.303492748266,22243.379329297088,1.7216680600285053,1.4094439799904983,0.5999999999999999,,,binary
Au0.698La0.302,Au,La,0.6980125351824407,0.30198746481755934,1193.6356242972186,2901.8894214604657,12601.295520332935,2.1051380506627146,1.5311924788905356,1.44,,,binary
La0.818Sm0.182,La,Sm,0.8182490779193562,0.1817509220806438,1403.2372194998347,3665.124386776133,6329.991644591155,1.112722564545645,1.9318249077919356,0.06999999999999984,,,binary
Ba0.318Ru0.682,Ba,Ru,0.31834824941060524,0.6816517505893948,2154.0793912806703,3281.0540084136683,11884.989345981716,1.7829637932721072,1.5705960119990143,1.31,,,binary
Ba0.411Ti0.589,Ba,Ti,0.41108576259690244,0.5889142374030976,1574.2514438341127,3010.0636812281723,4394.504785174568,1.2727942543120134,1.7083143219476766,0.65,,,binary
Dy0.739Ho0.261,Dy,Ho,0.7385138595361511,0.2614861404638489,1775.6089996535009,2944.486143698372,7933.824477428346,1.2226148614046384,1.75,0.010000000000000009,,,binary
Yb0.772Zr0.228,Yb,Zr,0.7724045304500469,0.22759546954995313,1394.4340566884246,2614.3593641933753,7438.706189728207,1.1523469579964893,1.7044809060900095,0.22999999999999998,,,binary
Cu0.527Eu0.473,Cu,Eu,0.5272989036260035,0.4727010963739965,1432.279241633869,2408.460758120989,6471.581875477996,1.5691092325382026,1.5863505481869984,0.7,,,binary
Pt0.552Nd0.448,Pt,Nd,0.5515135864198193,0.4484864135801807,1686.0680095262646,3793.8715089209677,16287.525849683227,1.768725488518594,1.5742432067900904,1.14,,,binary
Ti0.614Fe0.386,Ti,Fe,0.6141997184074686,0.38580028159253144,1570.8269720648063,3915.030693556955,5714.25032735502,1.6518820816618343,1.4,0.29000000000000004,,,binary
Cu0.245Ca0.755,Cu,Ca,0.24538322121074574,0.7546167787892543,1124.4314428675643,1897.4238492647464,2802.694973385813,1.2208448990896712,1.6895775504551644,0.8999999999999999,,,binary
Pd0.362Ir0.638,Pd,Ir,0.3618821335533874,0.6381178664466126,2607.6735375921958,4201.422444978844,16378.600156836346,2.2,1.3680941066776695,0.0,,,binary
Ca0.370Ta0.630,Ca,Ta,0.3700004384590966,0.6299995615409034,2163.3897180293525,4117.553215522949,12909.430787680816,1.3149997807704517,1.5795001534606836,0.5,,,binary
Ir0.702Ag0.298,Ir,Ag,0.7016078588438279,0.2983921411561721,2230.745790214394,3419.8519075051468,18554.110127051612,2.1194341218878336,1.424598035289043,0.27000000000000024,,,binary
Au0.768Pd0.232,Au,Pd,0.767928731929697,0.23207126807030298,1411.6340406119218,2303.278987144263,17515.59751255385,2.4610957688560973,1.3616035634035153,0.33999999999999986,,,binary
Sr0.699Ti0.301,Sr,Ti,0.6992194088662805,0.30078059113371947,1287.5584393844492,2383.1009009396676,3785.226243653427,1.1274605487688945,1.8195316453197683,0.5900000000000001,,,binary
Cr0.279Re0.721,Cr,Re,0.27937773257579857,0.7206222674242014,3451.0998379795356,4915.982402188786,15245.404126468748,1.832949344181808,1.3639688866287898,0.24,,,binary
Mn0.132Tb0.868,Mn,Tb,0.13220651003261327,0.8677934899673867,2029.91523174071,3368.2795898019926,8131.287877432802,1.159492929514676,1.7037277214885853,0.44999999999999996,,,binary
Ti0.259Rh0.741,Ti,Rh,0.25948854589002635,0.7405114541099737,2154.9799098697445,3938.631556706942,10238.908144571364,2.0879784760413806,1.3629744272945015,0.7399999999999998,,,binary
Ti0.222Eu0.778,Ti,Eu,0.22190587662783232,0.7780941233721677,1212.0807202463054,2070.761919998116,5063.815216173415,1.2754479980534628,1.7501423555174753,0.3400000000000001,,,binary
Cu0.636Sr0.364,Cu,Sr,0.6355670756959285,0.3644329243040715,1177.9190286307949,2448.9771825965618,6698.255848067047,1.5537887219111322,1.5868814007976466,0.95,,,binary
Pr0.472Tc0.528,Pr,Tc,0.47202718674817656,0.5279728132518234,1805.9308389883188,4691.06776715861,6765.47888566561,1.536539066203904,1.5860135933740884,0.77,,,binary
Pd0.234Os0.766,Pd,Os,0.23423131469424183,0.7657686853057581,3282.883972466932,5403.811452207534,15956.41850227305,2.2,1.3234231314694243,0.0,,,binary
Sm0.675Lu0.325,Sm,Lu,0.6746857828768066,0.3253142171231934,1481.1248580372526,2499.744793774076,7013.516992089845,1.2025314217123193,1.8174685782876807,0.10000000000000009,,,binary
Zr0.186Hf0.814,Zr,Hf,0.18647899972608528,0.8135210002739147,2246.0728330568354,4302.32401381598,14152.236002336473,1.3055943699917825,1.55,0.030000000000000027,,,binary
Ti0.561Hf0.439,Ti,Hf,0.5606373827299314,0.43936261727006864,2394.0823239546135,4664.396286874759,8979.088481455241,1.4345529718551835,1.4659043925905104,0.24,,,binary
Ir0.853Pt0.147,Ir,Pt,0.8531764788330477,0.1468235211669523,2338.892841336037,4370.532257877049,23518.179823545943,2.211745881693356,1.35,0.07999999999999963,,,binary
Mo0.574Mn0.426,Mo,Mn,0.5736782889998818,0.4263217110001182,2026.7711919717399,4084.804839926106,8863.77160050112,1.899943756289928,1.4286839144499939,0.6100000000000001,,,binary
Gd0.182Rh0.818,Gd,Rh,0.18152104435678124,0.8184789556432188,2039.236933191569,4163.589138925752,12140.68402751214,2.083957272094676,1.4316844699605518,1.0799999999999998,,,binary
Hf0.580Ho0.420,Hf,Ho,0.5803292918534754,0.41967070814652463,2103.2508828767263,4559.434396856625,10181.132775111635,1.2706230504297433,1.633934141629305,0.07000000000000006,,,binary
Ni0.726Pr0.274,Ni,Pr,0.7261082770888158,0.27389172291118424,1683.237594407561,3484.3434366340407,8030.298208976748,1.6963644561292763,1.4869458614555922,0.78,,,binary
Re0.443La0.557,Re,La,0.4427024105877956,0.5572975894122044,2267.7878116473653,4098.140539479726,13907.111875104634,1.4541619284702363,1.6843785536473228,0.7999999999999998,,,binary
Os0.505Mn0.495,Os,Mn,0.5047686317416623,0.4952313682583377,2376.256339319286,3623.7053096271743,16697.480501006565,1.8780996106320806,1.3495231368258338,0.6500000000000001,,,binary
W0.780Al0.220,W,Al,0.7796605015996619,0.22033949840033806,2869.1283631127676,4432.417158763006,13174.513447525162,2.194745376199746,1.3279660501599664,0.7499999999999998,,,binary
Ba0.447Co0.553,Ba,Co,0.44681872106067877,0.5531812789393212,1511.1901394029967,2378.4482825015843,7630.797548596899,1.437649466149928,1.707454976848543,0.9899999999999999,,,binary
Os0.813Gd0.187,Os,Gd,0.8132600118440826,0.1867399881559174,2363.2435654353862,5796.721833648748,20282.390605690962,2.013260011844083,1.3933699940779587,1.0000000000000002,,,binary
Ca0.222Tm0.778,Ca,Tm,0.22239291927508795,0.777607080724912,1645.5873682946326,2003.8766610463413,7895.840079519346,1.194401770181228,1.7611196459637544,0.25,,,binary
Nb0.517Yb0.483,Nb,Yb,0.517397397550784,0.48260260244921604,1944.9106336460968,3669.3370043501363,7691.662577901746,1.3586986987753922,1.594780780734765,0.5,,,binary
Tb0.593Ag0.407,Tb,Ag,0.5927298832428408,0.4072701167571592,1490.5789849497228,2956.4779972163406,9091.839866857557,1.4380341969084423,1.6889094824864261,0.8299999999999998,,,binary
La0.472Sr0.528,La,Sr,0.4718990173076063,0.5281009826923937,1151.8778395460536,2188.7850866700305,3710.9336654943527,1.020784852596141,1.9764050491346197,0.15000000000000013,,,binary
Yb0.315Nd0.685,Yb,Nd,0.31471643043938025,0.6852835695606198,1325.7797184559784,2821.1742285127793,6603.8383115932975,1.1274113427824248,1.8185283569560622,0.039999999999999813,,,binary
Rh0.323Fe0.677,Rh,Fe,0.32314259935397616,0.6768574006460238,1952.2508918163417,3521.800393531819,8847.879469582942,1.9754141697092893,1.383842870032301,0.44999999999999973,,,binary
Mg0.700Rh0.300,Mg,Rh,0.700381025461605,0.29961897453839503,1214.220001298187,2185.4870045897337,4463.4667179183125,1.600630405302243,1.4550571538192407,0.9699999999999998,,,binary
Pr0.635Eu0.365,Pr,Eu,0.6345507763563949,0.3654492236436051,1215.8567348995293,2421.777725602129,6760.6880906155475,1.1555814456550522,1.85,0.07000000000000006,,,binary
W0.495Ti0.505,W,Ti,0.49544520289273764,0.5045547971072624,2942.811292895585,4803.585591567398,12972.039206572708,1.9462650663720449,1.375227739855363,0.8199999999999998,,,binary
Ta0.490Nb0.510,Ta,Nb,0.49003994591307554,0.5099600540869245,3516.699089381208,5911.289627219861,10222.995204452767,1.5509960054086926,1.45,0.10000000000000009,,,binary
Re0.372Pd0.628,Re,Pd,0.37227107453142694,0.6277289254685731,2123.602221147702,3952.7543716244636,15412.430862312622,2.088318677640572,1.3813864462734284,0.30000000000000027,,,binary
Sm0.804Er0.196,Sm,Er,0.8040858762041841,0.19591412379581585,1508.7926366310883,2118.8415873953127,7832.198405296189,1.183713988665707,1.8304085876204184,0.07000000000000006,,,binary
Ce0.513Al0.487,Ce,Al,0.5133018013719474,0.48669819862805264,926.7955023362331,3026.5526270923415,4079.73996539329,1.358482117327746,1.5579810808231684,0.49,,,binary
Mo0.293Fe0.707,Mo,Fe,0.29308484029814397,0.706915159701856,1932.4409658211644,3161.0499508181424,7741.944640609061,1.9267179972983877,1.414654242014907,0.33000000000000007,,,binary
Au0.544Ba0.456,Au,Ba,0.5441409692654887,0.4558590307345113,1308.2593825294352,2425.1293802244513,15287.69096914733,1.7878325992880564,1.714687224587609,1.65,,,binary
Rh0.481Er0.519,Rh,Er,0.48087448862733184,0.5191255113726682,2110.3955320009068,3604.09085070074,9775.413323851031,1.7401094681724252,1.5576502045490672,1.0399999999999998,,,binary
Tm0.459Ba0.541,Tm,Ba,0.4585396396692566,0.5414603603307434,1471.3840160828024,2054.212362919401,6249.909707165945,1.0550742702809324,1.9665841441322973,0.36,,,binary
Ti0.335Fe0.665,Ti,Fe,0.33538846505639786,0.6646115349436021,2329.39390704597,3245.3978530533977,7519.902824504707,1.7327373451336445,1.4,0.29000000000000004,,,binary
Pt0.295Er0.705,Pt,Er,0.29464413110140575,0.7053558688985943,1740.8653610233862,3410.9979626203854,14841.568320634364,1.546429896345462,1.6321423475594379,1.0399999999999998,,,binary
